ID,Posted at,Screen name,Text
511594920600420354,2014-09-15 19:18:28 +0000,Bonham_Chrysler,A bumper to bumper close look at what the Hellcat is capable of on the dyno and the drag strip... Great video!... http://t.co/oLOhKWOMso
511594813703983104,2014-09-15 19:18:03 +0000,guiarepuestos,La velocidad máxima del #Dodge Challenger SRT Hellcat es de 350 Km/h http://t.co/T046e7l9mA
511594377232125954,2014-09-15 19:16:19 +0000,BonhamChrysler2,Video 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116  http://t.co/NIUethIcCU
511593884976021504,2014-09-15 19:14:21 +0000,StevenAButton,"RT @MotorWeek: Take a Quick Spin with us in the 700-plus horse-power muscle car, @Dodge calls the Hellcat. http://t.co/CPr2km6Ssj #PowerUp"
511593479244619777,2014-09-15 19:12:45 +0000,LebrunLara2,#romanmicagearguy 2015 Dodge Challenger Hellcat First Drive Review: The new Muscle Car Standard? http://t.co/a4zZ7i89OM
511592869577383937,2014-09-15 19:10:19 +0000,topnewcar,http://t.co/YgJD1KXhRw Hear the 2015 Dodge Challenger SRT Hellcat Whine on Ignition (W/Video) http://t.co/rpzZNKWShV
511591203289059328,2014-09-15 19:03:42 +0000,00whiteout00,I liked a @YouTube video http://t.co/hs7gI1rpW8 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511591121144004608,2014-09-15 19:03:22 +0000,JayCars,Hear the 2015 Dodge Challenger SRT Hellcat Whine on Ignition (W/Video) - http://t.co/K3owZFpnw6 via motortrend
511591113963364352,2014-09-15 19:03:21 +0000,tomhelperman,Hear the 2015 Dodge Challenger SRT Hellcat Whine on Ignition (W/Video) - http://t.co/9vF6oOFx5J via motortrend
511590864993648640,2014-09-15 19:02:21 +0000,CardealersAU,"Motoring News > ""Hear the 2015 Dodge Challenger SRT Hellcat Whine on Ignition (W/Video)"" http://t.co/7CXu4uoIpB by motortrend"
511590578946330625,2014-09-15 19:01:13 +0000,theseoldcars,Fantastic @Dodge Challenger SRT Hellcat review. Where do I sign? http://t.co/HofXQM6gin via @MotorTrend @carloslago
511590030281035777,2014-09-15 18:59:02 +0000,rstew017,RT @AWJonWong: Hello 707-hp Kitty! The #Hellcat is insane. Thank you @Dodge and @driveSRT for building this ridiculous #Challenger. http://t.co/gn9AqcwBDz
511589614872567808,2014-09-15 18:57:23 +0000,AutoNewsBot,#AutomotiveNews : Hear the 2015 Dodge Challenger SRT Hellcat Whine on Ignition (W/Video): We take the 2015 Dod... http://t.co/wwniR2MmIR
511588301929975808,2014-09-15 18:52:10 +0000,Shahzad_Sheikh,Hear the 2015 Dodge Challenger SRT Hellcat Whine on Ignition (W/Video) https://t.co/1PRqp9Knmq http://t.co/7kISxiJuWA
511587958378737664,2014-09-15 18:50:48 +0000,ssdajoker,2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116 http://t.co/isJQromv8k
511587781798543360,2014-09-15 18:50:06 +0000,TheCarCommunity,Dodge Challenger Hellcat http://t.co/igdBMwVASD
511584925754351616,2014-09-15 18:38:45 +0000,tjjacques1,RT @AWJonWong: Hello 707-hp Kitty! The #Hellcat is insane. Thank you @Dodge and @driveSRT for building this ridiculous #Challenger. http://t.co/gn9AqcwBDz
511584859505307649,2014-09-15 18:38:29 +0000,tjjacques1,"RT @MotorWeek: Take a Quick Spin with us in the 700-plus horse-power muscle car, @Dodge calls the Hellcat. http://t.co/CPr2km6Ssj #PowerUp"
511583718587527168,2014-09-15 18:33:57 +0000,fagget98,"Bruhhh the new dodge challenger hellcat
Is on point"
511583109871980544,2014-09-15 18:31:32 +0000,OlatheChrysler,Watch the 2015 Dodge Challenger SRT Hellcat Burn Rubber on Ignition #wow http://t.co/QEkewVZRAh
511583108672413696,2014-09-15 18:31:32 +0000,FarrishCDJ,Watch the 2015 Dodge Challenger SRT Hellcat Burn Rubber on Ignition #wow http://t.co/wXsKf6THWt
511582799799664640,2014-09-15 18:30:18 +0000,Skitter302,2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition...: http://t.co/ZfgpprS69f
511582495335120897,2014-09-15 18:29:06 +0000,FrayAlegria,I liked a @YouTube video http://t.co/bGGgr84joh 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511578888330149888,2014-09-15 18:14:46 +0000,TheRealBrownKid,I liked a @YouTube video http://t.co/JDpeQ44uvd 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511578708314820609,2014-09-15 18:14:03 +0000,hotrodmagazine,WATCH: Ignition Flogs the New Dodge Challenger Hellcat: http://t.co/aAE3fZENBB via @hotrodmagazine
511578545169379329,2014-09-15 18:13:24 +0000,jonathon_klein,@Dodge @KathyatChrysler @carloslago holy sweet mother of god that Hellcat noise
511578542203617280,2014-09-15 18:13:23 +0000,ethaaaannn,2015 Dodge Challenger SRT Hellcat 😍 http://t.co/xO5B4sURCH
511577902886842368,2014-09-15 18:10:51 +0000,getdowndou,@joerogan 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition...: http://t.co/H40osZzwWk via @YouTube
